emotion,feature_id,natural_scale,dose,absolute_delta,word,sentence,word_present,word_count,trigram_repetition,generation_seconds_for_dose,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral,predicted_label,hartmann_anger,hartmann_disgust,hartmann_fear,hartmann_joy,hartmann_neutral,hartmann_sadness,hartmann_surprise,hartmann_predicted_label
anger,5307,10.8125,0.0,0.0,thatch,"The thatch roof, made of dried grass, provided excellent insulation against the scorching sun.",True,14,0.0,7.314727067947388,0.8063423037528992,0.0005545761086978,0.0007386019569821,0.0037451873067766,0.200122520327568,0.0072140488773584,0.0009361677221022,0.0009620398050174,0.001290388405323,0.0028969252016395,0.0071805017068982,0.0006330261821858,0.0002952753275167,0.0024865535087883,0.0004763129109051,0.0115685807541012,0.0003593279107008,0.0027490518987178,0.0020065132994204,0.000174569315277,0.0096028698608279,0.0040673878975212,0.0097767040133476,0.0017188714118674,0.0003630860592238,0.0013518532505258,0.0006132795824669,0.1529946625232696,admiration,0.0648913383483886,0.3745813071727752,0.0066857864148914,0.0336060933768749,0.4711882174015045,0.04570884257555,0.003338442184031,neutral
anger,5307,10.8125,0.0,0.0,reactive,The chemist explained that the substance was highly reactive and needed to be handled with extreme care.,True,17,0.0,7.314727067947388,0.0114121073856949,0.0011044966522604,0.0025832275860011,0.0126672815531492,0.1178861111402511,0.6070218682289124,0.0021871293429285,0.0016813818365335,0.0038446907419711,0.0028450097888708,0.0164957549422979,0.0013345311162993,0.0006469027139246,0.0011516156373545,0.0048967013135552,0.0024538203142583,0.0013795051490888,0.0022317571565508,0.0030622023623436,0.0037351963110268,0.0174405556172132,0.001307756640017,0.0171216782182455,0.0062851444818079,0.0016753082163631,0.0044045099057257,0.000377584452508,0.4486545026302337,caring,0.2548742592334747,0.2464076578617096,0.0341131798923015,0.0020891395397484,0.4362395405769348,0.0189885459840297,0.0072876345366239,neutral
anger,5307,10.8125,0.0,0.0,gab,"At the town meeting, the mayor tried to cut off the politician's endless gab with a firm reminder of the time limit.",True,22,0.0,7.314727067947388,0.0014137384714558,0.001323310425505,0.0016043175710365,0.0176456365734338,0.0296758972108364,0.0021945375483483,0.0019099141936749,0.0005185300251469,0.001688509946689,0.0086145745590329,0.0117315901443362,0.0014457068173214,0.0007889486150816,0.0004913814482279,0.0008033801568672,0.0007797167054377,0.0003682178794406,0.000961612269748,0.0004316187696531,0.000480166345369,0.0049614189192652,0.0003510015085339,0.0265642944723367,0.000766264332924,0.0006501813768409,0.0025472545530647,0.0003954179701395,0.9294746518135072,neutral,0.1117165237665176,0.3959994912147522,0.0068617579527199,0.0020506349392235,0.4622437953948974,0.0166352372616529,0.0044925892725586,neutral
anger,5307,10.8125,0.0,0.0,lordship,The king's decree formally recognized the duke's lordship over the eastern provinces.,True,12,0.0,7.314727067947388,0.0078335758298635,0.0014009624719619,0.0008309234981425,0.0041863108053803,0.2754531800746918,0.0013555577024817,0.0016668258467689,0.0005697362939827,0.0009319253149442,0.0020279034506529,0.0028685659635812,0.0008760588243603,0.0003162601788062,0.0012920560548081,0.0005263751954771,0.0018995056161656,0.000255793420365,0.0031506095547229,0.0025343457236886,0.0002839870576281,0.0048460606485605,0.0009955343557521,0.0368414707481861,0.0014562086435034,0.0002779668429866,0.0007794118137098,0.0005233622505329,0.7736679911613464,neutral,0.090321384370327,0.0389713831245899,0.0102155432105064,0.6864663362503052,0.1425578594207763,0.011900408193469,0.0195670742541551,joy
anger,5307,10.8125,0.0,0.0,macro,The economist used a macro lens to analyze the overall trends in the national economy.,True,15,0.0,7.314727067947388,0.0030376575887203,0.001252495450899,0.0008577830158174,0.0068001812323927,0.0455419830977916,0.0012443833984434,0.00163511314895,0.0008221656898967,0.0007569307927042,0.0048277368769049,0.0038710527587682,0.00112909974996,0.0006038958672434,0.0011280993930995,0.0008558688568882,0.000862238346599,0.0003080292663071,0.0011360325152054,0.0006520685274153,0.0004348345682956,0.0044230120256543,0.0004020758788101,0.0301243793219327,0.0006955170538276,0.0003952404658775,0.0018124378984794,0.0008566153119318,0.9358256459236144,neutral,0.0119080236181616,0.042744617909193,0.0048170518130064,0.0107287457212805,0.8996297121047974,0.0110517181456089,0.0191200282424688,neutral
anger,5307,10.8125,0.0,0.0,delegation,The manager emphasized the importance of delegation to ensure that tasks were distributed efficiently among the team.,True,17,0.0,7.314727067947388,0.0293009039014577,0.0004244530573487,0.0011606125626713,0.0086487550288438,0.2654920220375061,0.0650535002350807,0.0009501331951469,0.0006850847858004,0.0162897892296314,0.0040070815011858,0.008468197658658,0.0011504611466079,0.0005099134868942,0.0015830872580409,0.0011050458997488,0.0101276962086558,0.0005463110865093,0.0012508115032687,0.0010416414588689,0.0008521836716681,0.0528242699801921,0.0036379946395754,0.0290537625551223,0.0041015101596713,0.0009895443217828,0.0013301850995048,0.0003879183495882,0.6330409646034241,neutral,0.0223559718579053,0.0427804179489612,0.0030324410181492,0.0187040064483881,0.901090443134308,0.007078165654093,0.0049585551023483,neutral
anger,5307,10.8125,0.0,0.0,economics,"Understanding basic economics helps individuals make informed decisions about spending, saving, and investing.",True,13,0.0,7.314727067947388,0.0137397032231092,0.000612209434621,0.0006941152969375,0.0047710002399981,0.5906646251678467,0.0089898156002163,0.0066664800979197,0.0020957521628588,0.0018910006619989,0.0022740100976079,0.0026453991886228,0.0009983035270124,0.0006139960023574,0.0023973202332854,0.0017507275333628,0.0039283330552279,0.0005157600389793,0.0033022684510797,0.0015732328174635,0.0015017262194305,0.0194345861673355,0.0017992141656577,0.1545105725526809,0.0056496076285839,0.0006894235848449,0.0015639085322618,0.0012431318173184,0.3611868619918823,approval,0.0132856424897909,0.0183616578578948,0.0088491151109337,0.0132972719147801,0.9375404715538024,0.0051765483804047,0.0034892300609499,neutral
anger,5307,10.8125,0.0,0.0,testosterone,High levels of testosterone are often associated with increased muscle mass and a deeper voice in males.,True,17,0.0,7.314727067947388,0.0184740461409091,0.0022858753800392,0.0004743263416457,0.0031617817003279,0.4336713552474975,0.0016842657933011,0.0024842943530529,0.0014727062080055,0.001511309063062,0.0017412870656698,0.0027522251475602,0.0016247705789282,0.0004923167871311,0.002824991941452,0.0009001721045933,0.0009035281836986,0.0003427504270803,0.0032489148434251,0.0050804615020751,0.000560728716664,0.006425907369703,0.0012648761039599,0.0640628710389137,0.0021378744859248,0.0004173975321464,0.0013104198733344,0.0010264721931889,0.6107261180877686,neutral,0.0032637992408126,0.0301749315112829,0.0035171129275113,0.01015265006572,0.9341057538986206,0.0068577039055526,0.0119280237704515,neutral
anger,5307,10.8125,0.0,0.0,medal,She proudly displayed the gold medal she won at the national championship on her bedroom wall.,True,16,0.0,7.314727067947388,0.3551711142063141,0.0043151527643203,0.0048182806931436,0.008696848526597,0.0456900671124458,0.0068235085345804,0.0012901592999696,0.0007095215842127,0.0052352421917021,0.0042891898192465,0.0036452456843107,0.0018306507263332,0.0030164204072207,0.1204253733158111,0.0028257563244551,0.0140456082299351,0.0033376428764313,0.3307894170284271,0.0058630476705729,0.0024602015037089,0.0072893085889518,0.1998240053653717,0.0154021261259913,0.0233776941895484,0.0011448429431766,0.003694056533277,0.00730816507712,0.1036937534809112,admiration,0.0318486616015434,0.0826422274112701,0.0017692991532385,0.1708349734544754,0.6912752389907837,0.0049368240870535,0.0166927091777324,neutral
anger,5307,10.8125,0.0,0.0,medic,The medic rushed to the scene to tend to the injured hiker.,True,12,0.0,7.314727067947388,0.0113847739994525,0.0022132568992674,0.0027436828240752,0.0087502719834446,0.0471403151750564,0.6755373477935791,0.0020118588581681,0.0023879634682089,0.0052554700523614,0.0084954993799328,0.0092632239684462,0.0026100580580532,0.001599536743015,0.0017374403541907,0.0083321491256356,0.0137136159464716,0.0183681119233369,0.0071141403168439,0.0070102289319038,0.0112142236903309,0.0130657851696014,0.001887135556899,0.012333950959146,0.0149201015010476,0.0214311089366674,0.230862557888031,0.0008384246611967,0.2464562356472015,caring,0.0116956532001495,0.0892628133296966,0.2204871177673339,0.0199220962822437,0.2516231536865234,0.3789575695991516,0.028051596134901,sadness
anger,5307,10.8125,0.0,0.0,stable,The economy has remained stable despite recent global challenges.,True,9,0.0,7.314727067947388,0.0318999364972114,0.000765390403103,0.0005325172678567,0.0045288056135177,0.4447605013847351,0.0390225686132907,0.002825235016644,0.0009252552408725,0.0028548231348395,0.014577679336071,0.013523818925023,0.0007819370948709,0.0010298147099092,0.0015918859280645,0.0021263954695314,0.0087655335664749,0.0011645138729363,0.0035622383002191,0.0010881827911362,0.0024466444738209,0.1140341535210609,0.0041205310262739,0.0555478744208812,0.0148207833990454,0.0024673715233802,0.0060059404931962,0.0012290158774703,0.3250443339347839,approval,0.0093037141487002,0.019391382113099,0.0176617950201034,0.2375163435935974,0.6699060797691345,0.0377270728349685,0.0084936413913965,neutral
anger,5307,10.8125,0.0,0.0,staircase,The creaking staircase led to a dusty attic filled with forgotten memories.,True,12,0.0,7.314727067947388,0.0018603067146614,0.001801305799745,0.0018016975373029,0.0188929215073585,0.0218099821358919,0.0015413491055369,0.0056702359579503,0.0014614884275943,0.0015305898850783,0.0575227439403533,0.0101516731083393,0.0058097131550312,0.0059746694751083,0.0006419093115255,0.0049529043026268,0.0007905644015409,0.0035308629740029,0.0016299806302413,0.0006280245725065,0.0033387769944965,0.002051998861134,0.0005234447889961,0.0764517113566398,0.0017614613752812,0.0021891065407544,0.1423853933811187,0.001400348264724,0.6532303094863892,neutral,0.0325674638152122,0.2320972234010696,0.3293669819831848,0.002794616157189,0.2008242160081863,0.1035777851939201,0.0987715795636177,fear
anger,5307,10.8125,0.0,0.0,projection,The artist used a detailed projection to map the intricate design onto the curved surface of the building.,True,18,0.0,7.314727067947388,0.0180335398763418,0.0006976815639063,0.0007786311907693,0.005093618761748,0.0698145106434822,0.0011210306547582,0.0019207642180845,0.0011823232052847,0.0012474136892706,0.0029948356095701,0.0023755263537168,0.0016674291109666,0.0004481910436879,0.0015871684299781,0.0008755369344726,0.001015369198285,0.0002716206072364,0.0009187991963699,0.0011465646093711,0.0003033855755347,0.004488612525165,0.0006066328496672,0.0167019553482532,0.0005217238212935,0.0003509347443468,0.001329273218289,0.0009294531191699,0.9146820902824402,neutral,0.0171276871114969,0.1409554928541183,0.0050931340083479,0.0098432749509811,0.79600989818573,0.0050253118388354,0.0259452201426029,neutral
anger,5307,10.8125,0.0,0.0,flesh,The artist carefully sculpted the clay to mimic the soft texture of human flesh.,True,14,0.0,7.314727067947388,0.1297202110290527,0.0006876364932395,0.0013079614145681,0.006477627903223,0.1015713736414909,0.0041400343179702,0.0008680669707246,0.0011593286180868,0.0023640955332666,0.0033396212384104,0.0032036935444921,0.0024643570650368,0.0006556010339409,0.0026112562045454,0.0010751821100711,0.0020968543831259,0.0005402250098995,0.0017934784991666,0.0017750358674675,0.000344653846696,0.0056656189262866,0.0023871299345046,0.0123237436637282,0.0012041011359542,0.0005437134532257,0.0019862158223986,0.0007303035235963,0.8077179193496704,neutral,0.0095588443800807,0.8487209677696228,0.0052110361866652,0.0022798050194978,0.1242403909564018,0.0056583443656563,0.0043306048028171,disgust
anger,5307,10.8125,0.0,0.0,layer,The artist carefully added a new layer of paint to enhance the depth of the landscape.,True,16,0.0,7.314727067947388,0.079747200012207,0.0004394410352688,0.001432403572835,0.0081120301038026,0.1076951995491981,0.0070414221845567,0.0007315542316064,0.0006284014671109,0.0029998458921909,0.0039888988249003,0.0036083250306546,0.0018868858460336,0.0005814847536385,0.0017932865303009,0.0009669642313383,0.0024523688480257,0.0005215348792262,0.0017170453211292,0.0014455511700361,0.0004212771600577,0.0080887358635663,0.0025977669283747,0.0150912562385201,0.0017692213878035,0.0005152861122041,0.001989594195038,0.0005124469171278,0.8205568194389343,neutral,0.0111891850829124,0.0771731287240982,0.0028515059966593,0.0068132425658404,0.8616118431091309,0.0170626956969499,0.0232984386384487,neutral
anger,5307,10.8125,0.0,0.0,gerbil,"The child carefully placed the gerbil into its new cage, making sure the bedding was soft and the water bottle was securely attached.",True,23,0.0,7.314727067947388,0.0035778416786342,0.0013031902490183,0.0023867641575634,0.0136362202465534,0.0268634278327226,0.0151715343818068,0.0013851289404556,0.0008681256440468,0.0020116702653467,0.0038582708220928,0.0034292831551283,0.0019822611939162,0.0007436362211592,0.0009674854227341,0.0016293072840198,0.0010574295883998,0.0005659314920194,0.0025188711006194,0.0012958161532878,0.0008894806378521,0.0033656428568065,0.0006494644912891,0.009442500770092,0.0013388539664447,0.0005000557866878,0.0028545283712446,0.0004109991714358,0.9469242691993712,neutral,0.0071443016640841,0.0977166965603828,0.0049977484159171,0.0068062590435147,0.8702818751335144,0.0070756380446255,0.0059774504043161,neutral
anger,5307,10.8125,0.0,0.0,echo,The echo of her laughter lingered in the quiet valley long after she had gone.,True,15,0.0,7.314727067947388,0.0391995757818222,0.4851905703544616,0.0006826752796769,0.0036205982323735,0.0609200298786163,0.0047239726409316,0.0027146704960614,0.0012663817033171,0.0013759251451119,0.0017897887155413,0.0026988959871232,0.0005486771697178,0.0008056333172135,0.0059467717073857,0.0005957467947155,0.0023048620205372,0.0007540477672591,0.4327462613582611,0.008421167731285,0.0009284472325816,0.0071770548820495,0.0022077239118516,0.0255166143178939,0.0069762053899466,0.0005835485062561,0.0028590110596269,0.0009364050347357,0.1133756265044212,amusement,0.004162959754467,0.0214756429195404,0.003137391526252,0.7205943465232849,0.2188389003276825,0.0284815058112144,0.0033092773519456,joy
anger,5307,10.8125,0.0,0.0,gist,The gist of the meeting was that we need to improve communication and meet the new deadline.,True,17,0.0,7.314727067947388,0.0092927403748035,0.0011315918527543,0.0015341282123699,0.0128368977457284,0.1260552555322647,0.0104232504963874,0.0015089521184563,0.0021054106764495,0.4301487505435943,0.0074752899818122,0.0049419957213103,0.0017383967060595,0.0005346016259863,0.0054334658198058,0.0012831771746277,0.0027439021505415,0.0004717278352472,0.002003863453865,0.0016787274507805,0.0010349039221182,0.1052572205662727,0.0016010436229407,0.0188265368342399,0.0016344103496521,0.0008643076289445,0.001830767490901,0.0006191552383825,0.3697555065155029,desire,0.0197712872177362,0.02069684676826,0.0143555896356701,0.0059842122718691,0.9021834135055542,0.0293532516807317,0.0076553546823561,neutral
anger,5307,10.8125,0.0,0.0,nationwide,The new policy aims to improve healthcare access for all citizens through a series of nationwide initiatives.,True,17,0.0,7.314727067947388,0.0209326297044754,0.00107683299575,0.0008686673245392,0.0052599492482841,0.3938567042350769,0.0147880483418703,0.0013083826052024,0.0016644598217681,0.2210572063922882,0.0037387490738183,0.0046057715080678,0.000989259686321,0.0004343043256085,0.0123153533786535,0.0011938472744077,0.0033381171524524,0.000521762878634,0.0066055133938789,0.0026348487008363,0.001020124182105,0.1599243283271789,0.0034984876401722,0.0305950157344341,0.0044259061105549,0.0008106576860882,0.001417500548996,0.0007993299514055,0.2929681837558746,approval,0.0088529894128441,0.0047941198572516,0.0034042294137179,0.0366222746670246,0.9193879961967468,0.0044698342680931,0.0224685054272413,neutral
anger,5307,10.8125,0.0,0.0,slot,She carefully inserted the key into the narrow slot to unlock the old wooden chest.,True,15,0.0,7.314727067947388,0.0054758870974183,0.000958819699008,0.0018325931159779,0.0088827656581997,0.0245746821165084,0.0032461485825479,0.0012126675574108,0.0008186447084881,0.0014819912612438,0.0036720728967338,0.0024854454677551,0.0024041209835559,0.0008232707623392,0.0014020829694345,0.0019152490422129,0.0011828712886199,0.0005154605023562,0.0017086340812966,0.0011666534701362,0.0005678315064869,0.0027970448136329,0.000691242981702,0.0098504796624183,0.0008290794212371,0.0004963559331372,0.0025224040728062,0.0007323197787627,0.9550031423568726,neutral,0.0155002307146787,0.0494871437549591,0.008408797904849,0.0056155733764171,0.8492013812065125,0.0133680831640958,0.0584188923239707,neutral
anger,5307,10.8125,0.0,0.0,parachute,"The skydiver pulled her parachute at 3,000 feet to ensure a safe and controlled descent back to the ground.",True,19,0.0,7.314727067947388,0.008237075060606,0.001088326331228,0.0005177072598598,0.0039815646596252,0.0835871994495391,0.0124642420560121,0.0023809999693185,0.0007824352942407,0.0019625048153102,0.0036957103293389,0.0036430468317121,0.0009868935449048,0.00053139164811,0.0014750921400263,0.0022907133679836,0.0018345043063163,0.0004653186479117,0.0023002184461802,0.0004575208295136,0.0013407001970335,0.0133371455594897,0.0010029309196397,0.0191541817039251,0.0029449025169014,0.0004983567632734,0.0019834029953926,0.0005123374867253,0.901329517364502,neutral,0.0093422373756766,0.0177597645670175,0.3094798028469085,0.0246529951691627,0.584345281124115,0.0228715520352125,0.0315483845770359,neutral
anger,5307,10.8125,0.0,0.0,eggshell,"She carefully painted the delicate pattern onto the eggshell, ensuring not a single brushstroke marred its fragile surface.",True,18,0.0,7.314727067947388,0.0136047909036278,0.0004505485121626,0.0015904913889244,0.0098217651247978,0.0931957140564918,0.0367038436233997,0.0010075296740978,0.0006098054582253,0.0030976848211139,0.0035765822976827,0.0081992596387863,0.0016776721458882,0.0006341118714772,0.0011418522335588,0.0014391293516382,0.0034120897762477,0.0006203478551469,0.0021041838917881,0.0012794956564903,0.000817377353087,0.0070421989075839,0.0015018929261714,0.0163163170218467,0.0029093078337609,0.0006675730692222,0.002335202647373,0.0003774293581955,0.8750213980674744,neutral,0.0253659654408693,0.1451333463191986,0.0095030842348933,0.0058791083283722,0.7862425446510315,0.0163292847573757,0.0115466006100177,neutral
anger,5307,10.8125,0.0,0.0,teletype,The old teletype machine clattered noisily as it transmitted the urgent message across the country.,True,15,0.0,7.314727067947388,0.0027323605027049,0.0011260112514719,0.0053517594933509,0.0363732017576694,0.0149145293980836,0.0024022895377129,0.000657872762531,0.0006887760246172,0.001256443792954,0.0204357355833053,0.0024763459805399,0.0034071349073201,0.0035475650802254,0.0019704734440892,0.0095857055857777,0.0009098553564399,0.001446564681828,0.0020090634934604,0.0003184961969964,0.0032773723360151,0.001963109942153,0.0010714475065469,0.0204771626740694,0.001633315347135,0.0010199302341789,0.0194460470229387,0.001913183950819,0.7978090047836304,neutral,0.1879632025957107,0.53932785987854,0.0781758353114128,0.002087254775688,0.0891018286347389,0.0770863816142082,0.0262576378881931,disgust
anger,5307,10.8125,0.0,0.0,bio,The scientist's research focuses on bio-ethics and the implications of genetic engineering.,True,12,0.0,7.314727067947388,0.0075762551277875,0.0006607128307223,0.0005838166107423,0.0041459994390606,0.0843422338366508,0.0009054249967448,0.0021365047432482,0.0010382422478869,0.0008318162290379,0.0028421259485185,0.0050433534197509,0.0009311062167398,0.0002998578129336,0.0014246818609535,0.0007677974062971,0.0008921946282498,0.0002086223394144,0.001056176610291,0.0008230311213992,0.0002975227253045,0.0039683510549366,0.0004079066275153,0.022438982501626,0.0005514362128451,0.0002361972728976,0.0009566178778186,0.0005976737011224,0.9216854572296144,neutral,0.0224803369492292,0.1338429749011993,0.0233232546597719,0.0079991966485977,0.7852727174758911,0.0153782609850168,0.0117032621055841,neutral
